departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,66,31.731,29.73,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,7,FUERZA POPULAR,67,6.802,6.467,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,BOLOGNESI,CANIS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,68,52.308,50,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,TURPAY,7,FUERZA POPULAR,68,19.155,18.378,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,TISCO,7,FUERZA POPULAR,68,8.144,7.736,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,ESPINAR,ALTO PICHIGUA,7,FUERZA POPULAR,68,3.818,3.644,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHACABAMBA,7,FUERZA POPULAR,68,7.12,6.869,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,LLIPA,7,FUERZA POPULAR,69,58.475,58.475,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,MAMARA,7,FUERZA POPULAR,69,15.972,14.871,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,SAURAMA,7,FUERZA POPULAR,69,11.538,11.022,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,7,FUERZA POPULAR,69,13.556,12.825,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
TACNA,TARATA,SUSAPAYA,7,FUERZA POPULAR,69,16.159,15.402,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,PAMPAMARCA,7,FUERZA POPULAR,70,9.358,8.85,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CANAS,QUEHUE,7,FUERZA POPULAR,70,3.982,3.842,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,DOS DE MAYO,QUIVILLA,7,FUERZA POPULAR,70,13.208,12.704,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
JUNIN,HUANCAYO,HUASICANCHA,7,FUERZA POPULAR,70,18.421,16.548,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,VIRUNDO,7,FUERZA POPULAR,71,15.673,14.228,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,7,FUERZA POPULAR,71,26.394,25.267,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CHUMBIVILCAS,LLUSCO,7,FUERZA POPULAR,71,2.112,2.031,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,7,FUERZA POPULAR,71,13.076,12.816,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,HUAMPARA,7,FUERZA POPULAR,71,53.383,52.593,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,72,67.29,58.537,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,MARISCAL LUZURIAGA,MUSGA,7,FUERZA POPULAR,72,14.4,13.9,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,TAPACOCHA,7,FUERZA POPULAR,72,27.481,26.182,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,LLUTA,7,FUERZA POPULAR,73,13.225,12.457,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,HUACAÑA,7,FUERZA POPULAR,73,37.056,34.112,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,7,FUERZA POPULAR,73,10.369,9.799,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,ANDAGUA,7,FUERZA POPULAR,74,13.653,12.96,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,7,FUERZA POPULAR,74,23.718,22.699,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,7,FUERZA POPULAR,74,19.321,18.317,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CANAS,TUPAC AMARU,7,FUERZA POPULAR,74,4.093,3.989,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,LAMPA,VILAVILA,7,FUERZA POPULAR,74,11.128,10.321,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,SAN ANTONIO DE PUTINA,SINA,7,FUERZA POPULAR,74,7.445,7.115,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,AZANGARO,TIRAPATA,7,FUERZA POPULAR,75,4.144,4.024,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CHACHAPOYAS,QUINJALCA,7,FUERZA POPULAR,76,17.593,16.415,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,ACAS,7,FUERZA POPULAR,76,46.626,45.783,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,HUAYLLO,7,FUERZA POPULAR,76,23.1,22.093,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,CURASCO,7,FUERZA POPULAR,76,12.646,11.656,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,7,FUERZA POPULAR,76,8.352,7.803,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LA LIBERTAD,BOLIVAR,UCUNCHA,7,FUERZA POPULAR,76,15.606,15.17,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,7,FUERZA POPULAR,76,5.58,5.36,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,YANACA,7,FUERZA POPULAR,77,13.849,13.073,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,7,FUERZA POPULAR,77,7.333,6.981,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,SAN JOAQUIN,7,FUERZA POPULAR,77,66.957,65.812,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANDAHUAYLAS,HUAYANA,7,FUERZA POPULAR,78,18.886,18.056,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,CHICHAS,7,FUERZA POPULAR,78,28.889,26.804,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,7,FUERZA POPULAR,78,28.889,27.178,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,7,FUERZA POPULAR,78,10.386,9.848,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,GRAU,HUAYLLATI,7,FUERZA POPULAR,79,10.822,10.154,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,TOMEPAMPA,7,FUERZA POPULAR,79,21.823,20.205,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,7,FUERZA POPULAR,79,10.676,10.077,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,14,PARTIDO POLITICO NACIONAL PERU LIBRE,80,61.538,57.971,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,7,FUERZA POPULAR,80,20.151,19.417,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,CORONGO,BAMBAS,7,FUERZA POPULAR,81,34.034,33.197,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,HUANCANE,INCHUPALLA,7,FUERZA POPULAR,81,3.677,3.556,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUANCAPI,7,FUERZA POPULAR,83,7.757,7.566,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,83,64.341,61.029,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,BOLOGNESI,MANGAS,7,FUERZA POPULAR,84,35.897,34.146,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,CORONGO,ACO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,84,40.777,39.437,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,TAYACAJA,PICHOS,7,FUERZA POPULAR,84,6.807,6.532,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,7,FUERZA POPULAR,85,13.323,12.482,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,ESPINAR,SUYCKUTAMBO,7,FUERZA POPULAR,85,5.705,5.299,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,CACRA,7,FUERZA POPULAR,85,30.686,28.428,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,CARAPO,7,FUERZA POPULAR,86,7.734,7.288,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,PAICO,7,FUERZA POPULAR,86,27.215,26.14,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,CARABAYA,USICAYOS,7,FUERZA POPULAR,86,4.529,4.374,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CONDORCANQUI,EL CENEPA,7,FUERZA POPULAR,87,2.566,2.449,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,ACAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,87,53.374,52.41,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANDAHUAYLAS,CHIARA,7,FUERZA POPULAR,87,13.282,12.794,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,UPAHUACHO,7,FUERZA POPULAR,87,15.026,13.876,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,OYON,CAUJUL,14,PARTIDO POLITICO NACIONAL PERU LIBRE,87,29.392,28.713,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
TACNA,TARATA,TICACO,7,FUERZA POPULAR,87,15.789,15.236,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,7,FUERZA POPULAR,88,45.128,41.315,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,7,FUERZA POPULAR,88,15.225,13.75,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,7,FUERZA POPULAR,88,35.2,32.714,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,7,FUERZA POPULAR,88,8.552,8.286,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CHACHAPOYAS,GRANADA,7,FUERZA POPULAR,89,32.246,30.169,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CHACHAPOYAS,SONCHE,7,FUERZA POPULAR,89,47.594,44.724,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,ANTONIO RAYMONDI,CHACCHO,7,FUERZA POPULAR,89,13.424,12.642,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,PARURO,OMACHA,7,FUERZA POPULAR,89,3.264,3.104,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,MANTA,7,FUERZA POPULAR,89,19.306,18.089,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,LUYA,LUYA VIEJO,7,FUERZA POPULAR,90,38.627,35.857,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,BOLOGNESI,PACLLON,7,FUERZA POPULAR,90,16.014,15.306,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,RECUAY,COTAPARACO,14,PARTIDO POLITICO NACIONAL PERU LIBRE,90,58.824,57.692,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,POCOHUANCA,7,FUERZA POPULAR,90,12.968,12.517,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CANAS,CHECCA,7,FUERZA POPULAR,90,2.54,2.43,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,SAN PEDRO DE PILAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,90,43.062,41.284,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,TUPE,7,FUERZA POPULAR,90,25.568,24.324,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LORETO,REQUENA,SOPLIN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,90,38.136,36.437,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,LAMPA,PARATIA,7,FUERZA POPULAR,90,6.442,6.085,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
CUSCO,CANAS,LANGUI,7,FUERZA POPULAR,91,5.221,4.986,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUANCAVELICA,PILCHACA,7,FUERZA POPULAR,91,25.208,23.575,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LORETO,DATEM DEL MARAÑON,ANDOAS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,91,73.984,69.466,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,HUANCANE,HUATASANI,7,FUERZA POPULAR,91,5.008,4.856,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,LLAPO,7,FUERZA POPULAR,92,30.667,29.487,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,CARHUANCA,7,FUERZA POPULAR,92,24.084,20.536,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ANGARAES,JULCAMARCA,7,FUERZA POPULAR,92,14.58,14.089,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,LUYA,PROVIDENCIA,7,FUERZA POPULAR,93,16.202,15.604,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,CORONGO,YUPAN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,93,44.712,42.661,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,CHUMUCH,7,FUERZA POPULAR,93,8.96,8.571,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,YUNGUYO,ANAPIA,7,FUERZA POPULAR,93,15.049,14.112,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,MOHO,CONIMA,7,FUERZA POPULAR,93,4.506,4.346,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,MOHO,TILALI,7,FUERZA POPULAR,93,5.483,5.281,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
TACNA,TARATA,CHUCATAMANI,7,FUERZA POPULAR,93,22.906,21.729,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,ANGARAES,SECCLLA,7,FUERZA POPULAR,94,6.136,5.934,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,7,FUERZA POPULAR,94,11.677,11.177,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,7,FUERZA POPULAR,95,28.107,26.536,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
TACNA,TARATA,TARUCACHI,7,FUERZA POPULAR,95,20.386,19.792,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,CALLALLI,7,FUERZA POPULAR,96,8.587,8.269,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,LARAOS,7,FUERZA POPULAR,96,36.923,35.424,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,HUARMEY,COCHAPETI,7,FUERZA POPULAR,97,19.478,18.547,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CASTILLA,UÑON,14,PARTIDO POLITICO NACIONAL PERU LIBRE,97,85.088,84.348,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,HUAYTARA,QUITO-ARMA,7,FUERZA POPULAR,97,25.326,24.129,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,CARAMPOMA,7,FUERZA POPULAR,97,35.273,33.916,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,LARAOS,7,FUERZA POPULAR,97,47.317,45.54,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,CHACHAPOYAS,SONCHE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,98,52.406,49.246,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
AMAZONAS,BONGARA,CUISPES,7,FUERZA POPULAR,98,23.501,22.477,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANDAHUAYLAS,POMACOCHA,7,FUERZA POPULAR,98,20.94,19.758,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,HUANCA,7,FUERZA POPULAR,98,11.639,11.213,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,CHILCAYOC,7,FUERZA POPULAR,98,32.997,30.341,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,MOHO,HUAYRAPATA,7,FUERZA POPULAR,98,4.79,4.588,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN CRISTOBAL,7,FUERZA POPULAR,99,11.161,10.366,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,YAUYOS,HONGOS,14,PARTIDO POLITICO NACIONAL PERU LIBRE,99,41.772,40.741,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
PUNO,CHUCUITO,PISACOMA,7,FUERZA POPULAR,99,6.362,6.164,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,BONGARA,COROSHA,7,FUERZA POPULAR,100,20.833,20,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,CAPAYA,7,FUERZA POPULAR,100,32.362,31.348,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CONDESUYOS,IRAY,7,FUERZA POPULAR,100,26.667,25.773,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,BELEN,14,PARTIDO POLITICO NACIONAL PERU LIBRE,100,81.967,79.365,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,ACOMAYO,ACOPIA,7,FUERZA POPULAR,100,6.623,6.234,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,YAROWILCA,CHORAS,7,FUERZA POPULAR,100,6.231,6.061,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,CARMEN SALCEDO,7,FUERZA POPULAR,101,17.148,16.667,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AYACUCHO,LUCANAS,SAN JUAN,7,FUERZA POPULAR,101,30.606,29.36,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,PUNO,SAN ANTONIO,7,FUERZA POPULAR,101,13.289,12.625,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AMAZONAS,BONGARA,SAN CARLOS,7,FUERZA POPULAR,102,33.553,31.003,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,ANTABAMBA,SABAINO,7,FUERZA POPULAR,102,15.839,15,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,7,FUERZA POPULAR,102,44.541,42.857,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,PALLASCA,HUANDOVAL,7,FUERZA POPULAR,103,23.462,22.489,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,7,FUERZA POPULAR,103,47.032,44.397,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,7,FUERZA POPULAR,103,23.953,22.737,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,CAYLLOMA,LARI,7,FUERZA POPULAR,103,15.192,14.466,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,7,FUERZA POPULAR,103,14.863,14.052,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
HUANUCO,LAURICOCHA,JIVIA,7,FUERZA POPULAR,103,11.839,11.159,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,14,PARTIDO POLITICO NACIONAL PERU LIBRE,103,48.585,45.575,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
LIMA,OYON,ANDAJES,14,PARTIDO POLITICO NACIONAL PERU LIBRE,103,38.433,37.729,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
ANCASH,OCROS,CARHUAPAMPA,7,FUERZA POPULAR,104,42.105,41.107,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
AREQUIPA,LA UNION,TAURIA,14,PARTIDO POLITICO NACIONAL PERU LIBRE,104,71.233,67.974,JOSE PEDRO CASTILLO TERRONES,2021-06-08T13:48:00Z,95.0021
CUSCO,ACOMAYO,RONDOCAN,7,FUERZA POPULAR,104,7.032,6.637,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
PUNO,MELGAR,CUPI,7,FUERZA POPULAR,104,8.851,8.394,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
APURIMAC,AYMARAES,SORAYA,7,FUERZA POPULAR,105,27.851,26.515,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T13:48:00Z,95.0021
