departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,50615,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,358,735,368,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PARINACOCHAS,UPAHUACHO,50616,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,627,1100,550,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUANCAPI,50701,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1097,1561,781,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,50702,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,974,1441,721,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,APONGO,50703,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,364,684,342,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,CANARIA,50704,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1348,2269,1135,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,CAYARA,50706,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,596,985,493,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,COLCA,50707,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,622,1064,532,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUAYA,50708,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,6,892,1416,708,1,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,50709,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,572,838,419,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,50710,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,866,1298,649,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,SARHUA,50713,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1420,2285,1143,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,50714,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1261,2242,1121,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,50715,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,189,411,206,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,SANCOS,50801,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1771,2444,1222,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,SACSAMARCA,50802,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,860,1293,647,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,50803,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1243,1984,992,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,HUANCA SANCOS,CARAPO,50804,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1180,1850,925,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,50901,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,3770,5419,2710,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,VISCHONGO,50902,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2186,3142,1571,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,50903,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,595,1036,518,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,CARHUANCA,50904,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,448,731,366,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,CONCEPCION,50905,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1175,1974,987,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,50906,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,957,1512,756,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,SAURAMA,50907,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,626,964,482,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,50908,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,640,1095,548,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,51001,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1330,1875,938,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,51002,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,213,344,172,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,51003,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,215,319,160,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,51004,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1016,1425,713,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,51005,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,269,431,216,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,51006,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,495,784,392,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,51007,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,230,355,178,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,51008,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,287,516,258,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,51009,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,102,158,79,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,51010,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,281,452,226,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,QUEROBAMBA,51101,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1209,1828,914,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,BELEN,51102,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,234,117,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,CHALCOS,51103,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,241,408,204,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,51104,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,538,975,488,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,PAICO,51105,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,329,526,263,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,51106,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,326,538,269,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,51107,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,404,629,315,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,SORAS,51108,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,448,673,337,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,HUACAÑA,51109,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,214,341,171,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,CHILCAYOC,51110,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,323,475,238,0,2021-06-08T13:48:00Z,95.0021
AYACUCHO,SUCRE,MORCOLLA,51111,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,591,1081,541,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,559,559,0,1,562,562,0,0,0,1,0,0,0,0,0,0,1,562,0,0,0,562,128795,163037,81519,3,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,ASUNCION,60102,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,4414,7250,3625,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,COSPAN,60103,18,18,0,0,19,19,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,19,3068,5159,2580,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,CHETILLA,60104,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2208,3121,1561,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,ENCAÑADA,60105,78,78,0,1,79,79,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,16076,22869,11435,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,JESUS,60106,39,39,0,0,40,40,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,40,8213,11539,5770,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,60107,107,107,1,0,109,109,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,109,24646,29965,14983,2,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,LLACANORA,60108,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3511,4231,2116,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,MAGDALENA,60109,29,29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,5845,7967,3984,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,MATARA,60110,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2445,3383,1692,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,NAMORA,60111,28,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,6111,8061,4031,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJAMARCA,SAN JUAN,60112,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3178,4296,2148,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,CAJABAMBA,60201,88,88,0,1,90,90,0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,90,18577,25990,12995,2,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,CACHACHI,60202,54,54,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,8331,15461,7731,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,CONDEBAMBA,60203,31,31,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,5799,8959,4480,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CAJABAMBA,SITACOCHA,60205,20,20,0,0,21,21,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,21,3072,5639,2820,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,CELENDIN,60301,66,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,13621,19373,9687,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,CORTEGANA,60302,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,2838,5702,2851,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,CHUMUCH,60303,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1085,2263,1132,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,HUASMIN,60304,34,34,0,0,35,35,0,0,0,0,0,0,0,0,0,1,0,35,0,0,0,35,5308,9396,4698,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,JORGE CHAVEZ,60305,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,432,673,337,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,JOSE GALVEZ,60306,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1669,2396,1198,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,60307,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1768,3519,1760,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,OXAMARCA,60308,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2910,4980,2490,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,SOROCHUCO,60309,29,29,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,4975,7975,3988,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,SUCRE,60310,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2686,4126,2063,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,UTCO,60311,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,767,1217,609,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,60312,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,3446,5602,2801,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CONTUMAZA,60401,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3732,5597,2799,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CHILETE,60403,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1695,2430,1215,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,GUZMANGO,60404,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1397,2072,1036,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,SAN BENITO,60405,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1797,2442,1221,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,CUPISNIQUE,60406,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,776,1275,638,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,TANTARICA,60407,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1216,1975,988,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,YONAN,60408,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3670,5026,2513,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,60409,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,577,913,457,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CUTERVO,60501,132,132,0,1,133,133,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,133,28132,39402,19701,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CALLAYUC,60502,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,3468,6836,3418,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CUJILLO,60503,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1084,2054,1027,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,CHOROS,60504,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1431,2678,1339,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,LA RAMADA,60505,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1941,3124,1562,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,PIMPINGOS,60506,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2437,4317,2159,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,QUEROCOTILLO,60507,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,4527,10301,5151,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,60508,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2307,3715,1858,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,60509,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1093,1863,932,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,60510,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1690,2576,1288,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SANTA CRUZ,60511,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1174,2358,1179,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60512,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2687,4372,2186,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SANTO TOMAS,60513,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3485,5746,2873,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,SOCOTA,60514,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,4878,7502,3751,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,60515,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,659,1075,538,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHOTA,60601,132,132,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,29406,39434,19717,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,ANGUIA,60602,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1662,2752,1376,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,COCHABAMBA,60603,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3051,4628,2314,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CONCHAN,60604,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3107,4568,2284,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHADIN,60605,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2083,3181,1591,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHIGUIRIP,60606,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2335,3513,1757,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHIMBAN,60607,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,900,1949,975,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,HUAMBOS,60608,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,4135,6596,3298,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,LAJAS,60609,37,37,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,7303,10877,5439,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,LLAMA,60610,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3275,4671,2336,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,MIRACOSTA,60611,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,1455,2859,1430,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,PACCHA,60612,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2635,3944,1972,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,PION,60613,3,3,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,498,885,443,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,QUEROCOTO,60614,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,3612,6330,3165,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,TACABAMBA,60615,43,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,7973,12560,6280,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,TOCMOCHE,60616,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,578,873,437,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,60617,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,522,1097,549,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHOROPAMPA,60618,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1178,2232,1116,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,CHOTA,CHALAMARCA,60619,27,27,0,0,28,28,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,28,5630,7850,3925,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,HUALGAYOC,BAMBAMARCA,60701,190,190,0,0,191,191,0,0,0,1,0,0,0,0,0,0,0,191,0,0,0,191,39467,56310,28155,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,HUALGAYOC,CHUGUR,60702,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1898,2758,1379,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,HUALGAYOC,HUALGAYOC,60703,43,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,8241,12371,6186,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,JAEN,60801,265,265,1,2,269,269,0,0,0,1,0,0,0,0,0,0,0,269,0,0,0,269,58478,78749,39375,4,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,BELLAVISTA,60802,42,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,8901,12312,6156,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,COLASAY,60803,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,5214,9138,4569,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,CHONTALI,60804,27,27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,5206,8042,4021,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,POMAHUACA,60805,24,24,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,4293,6706,3353,1,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,PUCARA,60806,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,4497,6542,3271,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SALLIQUE,60807,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,3014,5488,2744,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SAN FELIPE,60808,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2335,3770,1885,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,60809,23,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,3773,5951,2976,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,SANTA ROSA,60810,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,5804,8774,4387,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,LAS PIRIAS,60811,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3416,4770,2385,0,2021-06-08T13:48:00Z,95.0021
CAJAMARCA,JAEN,HUABAL,60812,24,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,4631,7164,3582,0,2021-06-08T13:48:00Z,95.0021
